term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr,model,AIC_diff_baseline,BIC_diff_baseline,metric_group,is_control,metric_quantity_type,task,dataset,p_fdr_sig
critical_fit,19,1226.80134890266,1320.61031644591,-594.40067445133,1188.80134890266,0.504594642203301,1.0,0.477488203306572,auc_boost_pos,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.4954053578001094,-6.4327194390200475,Boosting,False,AUC,capitals-recall,,False
critical_fit,19,1226.75887767749,1320.56784522074,-594.379438838745,1188.75887767749,0.547065867373931,1.0,0.459519063651681,auc_boost_neg,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.452934132630162,-6.3902482138501,Boosting,False,AUC,capitals-recall,,False
critical_fit,19,1226.65889063863,1320.46785818188,-594.329445319314,1188.65889063863,0.647052906236468,1.0,0.421168317227436,auc_entropy,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.3529470937701262,-6.290261174990064,Uncertainty,False,AUC,capitals-recall,,False
critical_fit,19,1225.74960482456,1319.55857236781,-593.874802412281,1187.74960482456,1.55633872030216,1.0,0.212202108246897,layer_biggest_change_logprobdiff,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.44366127970010893,-5.380975360920047,Relative confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1224.94556559687,1318.75453314012,-593.472782798434,1186.94556559687,2.36037794799563,1.0,0.124452034116885,auc_logprobdiff_neg,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,0.3603779479899458,-4.576936133229992,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,19,1224.79536240428,1318.60432994753,-593.39768120214,1186.79536240428,2.51058114058424,1.0,0.113084223003862,layer_biggest_change_logprob_correct,rt,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,0.5105811405799159,-4.426732940640022,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1222.3885685812,1316.19753612445,-592.194284290599,1184.3885685812,4.91737496366568,1.0,0.0265878855029845,layer_biggest_change_rank_correct,rt,filteredCorrect,Llama-2-13b-hf,0.4286156046689481,Llama-2-13b-hf,2.917374963659995,-2.019939117559943,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1221.6219162979,1315.43088384115,-591.810958148949,1183.6219162979,5.6840272469658,1.0,0.0171200278438588,auc_rank_correct,rt,filteredCorrect,Llama-2-13b-hf,0.2986289219389703,Llama-2-13b-hf,3.684027246959886,-1.2532868342600523,Confidence,False,AUC,capitals-recall,,False
critical_fit,19,1221.50198747755,1315.3109550208,-591.750993738774,1183.50198747755,5.80395606731599,1.0,0.0159901579840249,layer_argmax_boost,rt,filteredCorrect,Llama-2-13b-hf,0.2848268677015347,Llama-2-13b-hf,3.803956067309855,-1.1333580139100832,Boosting,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1221.34231167464,1315.15127921789,-591.671155837321,1183.34231167464,5.96363187022257,1.0,0.0146039277797746,auc_logprobdiff_pos,rt,filteredCorrect,Llama-2-13b-hf,0.26385952902246296,Llama-2-13b-hf,3.9636318702198423,-0.9736822110000958,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,19,1221.2395783685,1315.04854591175,-591.619789184248,1183.2395783685,6.06636517636912,1.0,0.0137780214139677,layer_biggest_change_entropy,rt,filteredCorrect,Llama-2-13b-hf,0.2531668095908402,Llama-2-13b-hf,4.066365176360023,-0.8709489048599153,Uncertainty,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1219.87483307563,1313.68380061888,-590.937416537817,1181.87483307563,7.43111046923059,1.0,0.0064105770417878,auc_logprob_correct,rt,filteredCorrect,Llama-2-13b-hf,0.1287279647638428,Llama-2-13b-hf,5.431110469229907,0.4937963880099687,Confidence,False,AUC,capitals-recall,,False
baseline_fit,18,1225.30594354486,1314.17759700689,-594.652971772432,1189.30594354486,,,,baseline,rt,filteredCorrect,Llama-2-13b-hf,,Llama-2-13b-hf,0.0,0.0,Baseline,False,baseline,capitals-recall,,
critical_fit,14,1237.17860550882,1306.30100264595,-604.589302754411,1209.17860550882,0.0530726303516076,1.0,0.817800403174574,layer_argmax_boost,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.946927369649984,-6.884241450869922,Boosting,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,1237.158322316,1306.28071945313,-604.579161158,1209.158322316,0.0733558231736424,1.0,0.786511938841716,auc_boost_neg,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9266441768299956,-6.863958258049934,Boosting,False,AUC,capitals-recall,,False
critical_fit,14,1237.15450523964,1306.27690237678,-604.577252619822,1209.15450523964,0.077172899529387,1.0,0.781165808928804,auc_logprobdiff_neg,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9228271004699309,-6.860141181700101,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,14,1236.71865296735,1305.84105010448,-604.359326483675,1208.71865296735,0.513025171824438,1.0,0.473832206657683,auc_boost_pos,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.486974828179882,-6.4242889094000475,Boosting,False,AUC,capitals-recall,,False
critical_fit,14,1236.71221659752,1305.83461373465,-604.35610829876,1208.71221659752,0.519461541652845,1.0,0.471071463396645,auc_logprob_correct,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.4805384583498835,-6.417852539570049,Confidence,False,AUC,capitals-recall,,False
critical_fit,14,1236.35490740663,1305.47730454376,-604.177453703313,1208.35490740663,0.876770732548266,1.0,0.349087677765778,layer_biggest_change_entropy,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.1232292674599194,-6.060543348680085,Uncertainty,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,1234.72428147494,1303.84667861207,-603.36214073747,1206.72428147494,2.50739666423374,1.0,0.113312982330836,layer_biggest_change_rank_correct,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,0.5073966642301002,-4.429917416990065,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,1234.59923175506,1303.7216288922,-603.299615877532,1206.59923175506,2.63244638410947,1.0,0.104700280157624,layer_biggest_change_logprob_correct,rt,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,0.6324463841101533,-4.304867697120017,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,1234.02619282629,1303.14858996342,-603.013096413145,1206.02619282629,3.20548531288364,1.0,0.073391732057995,layer_biggest_change_logprobdiff,rt,filteredCorrect,Llama-2-70b-hf,0.9921474934674482,Llama-2-70b-hf,1.2054853128800005,-3.7318287683399376,Relative confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,1233.91496141657,1303.0373585537,-602.957480708284,1205.91496141657,3.31671672260495,1.0,0.0685786597999622,auc_rank_correct,rt,filteredCorrect,Llama-2-70b-hf,0.9388171004747715,Llama-2-70b-hf,1.3167167226001766,-3.620597358619989,Confidence,False,AUC,capitals-recall,,False
critical_fit,14,1233.38905147213,1302.51144860926,-602.694525736065,1205.38905147213,3.84262666704308,1.0,0.0499651882620028,auc_logprobdiff_pos,rt,filteredCorrect,Llama-2-70b-hf,0.7110056061987189,Llama-2-70b-hf,1.842626667040122,-3.0946874141800436,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,14,1233.20010169264,1302.32249882977,-602.600050846319,1205.20010169264,4.03157644653538,1.0,0.0446561944437051,auc_entropy,rt,filteredCorrect,Llama-2-70b-hf,0.6476320552020635,Llama-2-70b-hf,2.0315764465301527,-2.905737634690013,Uncertainty,False,AUC,capitals-recall,,False
baseline_fit,13,1235.23167813917,1299.41676119508,-604.615839069587,1209.23167813917,,,,baseline,rt,filteredCorrect,Llama-2-70b-hf,,Llama-2-70b-hf,0.0,0.0,Baseline,False,baseline,capitals-recall,,
critical_fit,19,1224.31945372653,1318.12842126978,-593.159726863267,1186.31945372653,0.310782162512169,1.0,0.577200615364816,auc_boost_pos,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.6892178374798732,-6.626531918709816,Boosting,False,AUC,capitals-recall,,False
critical_fit,19,1224.31084330295,1318.1198108462,-593.155421651473,1186.31084330295,0.319392586099639,1.0,0.57197290728319,auc_logprobdiff_neg,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.6806074138999065,-6.617921495129849,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,19,1223.5056849139,1317.31465245715,-592.752842456949,1185.5056849139,1.1245509751484,1.0,0.288940617431333,auc_entropy,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-0.8754490248500133,-5.812763106079956,Uncertainty,False,AUC,capitals-recall,,False
critical_fit,19,1223.4522851035,1317.26125264675,-592.72614255175,1185.4522851035,1.17795078554582,1.0,0.277773570030919,auc_boost_neg,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-0.8220492144498621,-5.759363295680032,Boosting,False,AUC,capitals-recall,,False
critical_fit,19,1222.57874503652,1316.38771257977,-592.289372518258,1184.57874503652,2.0514908525297,1.0,0.15205722789079,layer_biggest_change_logprob_correct,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,0.05149085252992336,-4.885823228700019,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1221.49565598365,1315.3046235269,-591.747827991824,1183.49565598365,3.13457990539723,1.0,0.0766481310182114,layer_biggest_change_entropy,rt,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,1.13457990539996,-3.8027341758299826,Uncertainty,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1220.41789683905,1314.2268643823,-591.208948419525,1182.41789683905,4.2123390499969,1.0,0.0401309632735872,auc_logprobdiff_pos,rt,filteredCorrect,Llama-2-7b-hf,0.6004076219160908,Llama-2-7b-hf,2.2123390500000824,-2.72497503122986,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,19,1220.26255471586,1314.07152225911,-591.131277357929,1182.26255471586,4.36768117318911,1.0,0.0366268015845124,layer_argmax_boost,rt,filteredCorrect,Llama-2-7b-hf,0.5612001878363799,Llama-2-7b-hf,2.3676811731900216,-2.569632908039921,Boosting,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1220.01202257852,1313.82099012177,-591.006011289261,1182.01202257852,4.61821331052374,1.0,0.0316341728970543,layer_biggest_change_logprobdiff,rt,filteredCorrect,Llama-2-7b-hf,0.49685146532313823,Llama-2-7b-hf,2.618213310530109,-2.3191007706998334,Relative confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1216.16409123842,1309.97305878167,-589.082045619208,1178.16409123842,8.46614465063112,1.0,0.003618174917344,auc_rank_correct,rt,filteredCorrect,Llama-2-7b-hf,0.07803682140822613,Llama-2-7b-hf,6.466144650629985,1.5288305694000428,Confidence,False,AUC,capitals-recall,,False
critical_fit,19,1215.9624129096,1309.77138045285,-588.9812064548,1177.9624129096,8.66782297944656,1.0,0.0032387787918481,layer_biggest_change_rank_correct,rt,filteredCorrect,Llama-2-7b-hf,0.0706592366399731,Llama-2-7b-hf,6.667822979449966,1.7305088982200232,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,1214.82006140365,1308.6290289469,-588.410030701827,1176.82006140365,9.81017448539183,1.0,0.0017354903970888,auc_logprob_correct,rt,filteredCorrect,Llama-2-7b-hf,0.04080218987652495,Llama-2-7b-hf,7.810174485400012,2.872860404170069,Confidence,False,AUC,capitals-recall,,True
baseline_fit,18,1222.63023588905,1311.50188935107,-593.315117944523,1186.63023588905,,,,baseline,rt,filteredCorrect,Llama-2-7b-hf,,Llama-2-7b-hf,0.0,0.0,Baseline,False,baseline,capitals-recall,,
critical_fit,19,893.987826608645,977.21015480974,-427.993913304322,855.987826608645,0.0038405604967692,1.0,0.950584926134692,auc_rank_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9961594395030033,-6.376281976402993,Confidence,False,AUC,capitals-recall,,False
critical_fit,19,893.945504529956,977.167832731051,-427.972752264978,855.945504529956,0.04616263918615,1.0,0.829880428055883,layer_biggest_change_rank_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9538373608139636,-6.333959897714067,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,893.928094315353,977.150422516448,-427.964047157676,855.928094315353,0.0635728537888554,1.0,0.800935498181361,auc_logprob_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9364271462109173,-6.31654968311102,Confidence,False,AUC,capitals-recall,,False
critical_fit,19,893.914488304583,977.136816505678,-427.957244152291,855.914488304583,0.0771788645590732,1.0,0.781157567104645,auc_logprobdiff_neg,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9228211354409268,-6.30294367234103,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,19,893.864535877918,977.086864079014,-427.932267938959,855.864535877918,0.127131291223577,1.0,0.721425156360488,auc_logprobdiff_pos,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.8728687087759681,-6.252991245677094,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,19,893.83402834854,977.056356549635,-427.91701417427,855.83402834854,0.157638820602074,1.0,0.691339766470256,auc_boost_neg,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.8423611793979262,-6.222483716298029,Boosting,False,AUC,capitals-recall,,False
critical_fit,19,893.568059647748,976.790387848844,-427.784029823874,855.568059647748,0.423607521393251,1.0,0.515142428141341,layer_biggest_change_logprob_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.5763924786059533,-5.95651501550708,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,893.446784212588,976.669112413683,-427.723392106294,855.446784212588,0.544882956553693,1.0,0.460416086272502,layer_argmax_boost,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.4551170434459664,-5.8352395803460695,Boosting,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,893.368191453669,976.590519654765,-427.684095726835,855.368191453669,0.623475715472409,1.0,0.429758613282217,auc_entropy,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.3765242845270222,-5.756646821428035,Uncertainty,False,AUC,capitals-recall,,False
critical_fit,19,893.274706144422,976.497034345518,-427.637353072211,855.274706144422,0.71696102471924,1.0,0.397142560923592,layer_biggest_change_logprobdiff,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.2830389752799647,-5.663161512181091,Relative confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,892.846348912749,976.068677113844,-427.423174456374,854.846348912749,1.14531825639301,1.0,0.284531351403359,layer_biggest_change_entropy,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.8546817436069887,-5.234804280507092,Uncertainty,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,19,892.39072178004,975.613049981135,-427.19536089002,854.39072178004,1.60094538910198,1.0,0.205769286764543,auc_boost_pos,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.39905461089801975,-4.779177147798009,Boosting,False,AUC,capitals-recall,,False
baseline_fit,18,891.991667169142,970.833872833337,-427.995833584571,855.991667169142,,,,baseline,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-13b-hf,,Llama-2-13b-hf,0.0,0.0,Baseline,False,baseline,capitals-recall,,
critical_fit,14,901.685978951753,963.00769446835,-436.842989475876,873.685978951753,0.0002135620811714,1.0,0.988340318807791,auc_entropy,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9997864379189423,-6.379908974819045,Uncertainty,False,AUC,capitals-recall,,False
critical_fit,14,901.684311567946,963.006027084543,-436.842155783973,873.684311567946,0.0018809458878195,1.0,0.965406692924103,auc_logprobdiff_pos,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9981190541119531,-6.378241591012056,Relative confidence,False,AUC,capitals-recall,,False
critical_fit,14,901.683314526029,963.005030042626,-436.841657263014,873.683314526029,0.0028779878051636,1.0,0.957216504894718,auc_rank_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.99712201219495,-6.377244549095053,Confidence,False,AUC,capitals-recall,,False
critical_fit,14,901.659522630325,962.981238146921,-436.829761315162,873.659522630325,0.0266698835092711,1.0,0.870275017822599,layer_biggest_change_rank_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9733301164909562,-6.353452653390036,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,901.606135817564,962.927851334161,-436.803067908782,873.606135817564,0.0800566962700486,1.0,0.777220592488096,layer_biggest_change_logprob_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9199433037299514,-6.3000658406300545,Confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,901.369356857201,962.691072373798,-436.6846784286,873.369356857201,0.316835656633202,1.0,0.573515533927854,auc_boost_pos,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.6831643433669115,-6.063286880267015,Boosting,False,AUC,capitals-recall,,False
critical_fit,14,901.085946509719,962.407662026316,-436.54297325486,873.085946509719,0.600246004114979,1.0,0.438484179760342,layer_biggest_change_logprobdiff,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.3997539958849075,-5.779876532785011,Relative confidence,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,901.053915958782,962.375631475379,-436.526957979391,873.053915958782,0.632276555052044,1.0,0.426521486230568,auc_logprob_correct,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.3677234449479556,-5.747845981848059,Confidence,False,AUC,capitals-recall,,False
critical_fit,14,900.912712134843,962.234427651439,-436.456356067421,872.912712134843,0.773480378991394,1.0,0.379142518068071,layer_biggest_change_entropy,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.226519621008947,-5.606642157908027,Uncertainty,False,MaxDeltaLayer,capitals-recall,,False
critical_fit,14,898.810747250248,960.132462766845,-435.405373625124,870.810747250248,2.87544526358579,1.0,0.0899400953533598,auc_boost_neg,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,0.8754452635860162,-3.504677273314087,Boosting,False,AUC,capitals-recall,,False
critical_fit,14,898.761218294499,960.082933811095,-435.380609147249,870.761218294499,2.92497421933547,1.0,0.0872186181590056,auc_logprobdiff_neg,time_stroke_after_last_empty_trial,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,0.924974219335013,-3.455148317564067,Relative confidence,False,AUC,capitals-recall,,False
